715,-279
716,-280
717,-280
718,-281
719,-281
720,-281
721,-282
722,-282
723,-283
724,-283
725,-284
726,-284
727,-284
728,-285
729,-285
730,-286
731,-286
732,-286
733,-287
734,-287
735,-288
736,-288
737,-288
738,-289
739,-289
740,-290
741,-290
742,-291
743,-291
744,-291
745,-292
746,-292
747,-293
748,-293
749,-293
750,-294
751,-294
752,-295
753,-295
754,-295
755,-296
756,-296
757,-297
758,-297
759,-298
760,-298
761,-298
762,-299
763,-299
764,-300
765,-300
766,-300
767,-301
768,-301
769,-302
770,-302
771,-303
772,-303
773,-303
774,-304
775,-304
776,-305
777,-305
778,-305
779,-306
780,-306
781,-307
782,-307
783,-307
784,-308
785,-308
786,-309
787,-309
788,-310
789,-310
790,-310
791,-311
792,-311
793,-312
794,-312
795,-312
796,-313
797,-313
798,-314
799,-314
800,-314
801,-315
802,-315
803,-316
804,-316
805,-317
806,-317
807,-317
808,-318
809,-318
810,-319
811,-319
812,-319
813,-320
814,-320
815,-321
816,-321
817,-321
818,-322
819,-322
820,-323
821,-323
822,-324
823,-324
824,-324
825,-325
826,-325
827,-326
828,-326
829,-326
830,-327
831,-327
832,-328
833,-328
834,-328
835,-329
836,-329
837,-330
838,-330
839,-331
840,-331
841,-331
842,-332
843,-332
844,-333
845,-333
846,-333
847,-334
848,-334
849,-335
850,-335
851,-335
852,-336
853,-336
854,-337
855,-337
856,-338
857,-338
858,-338
859,-339
860,-339
861,-340
862,-340
863,-340
864,-341
865,-341
866,-342
867,-342
868,-342
869,-343
870,-343
871,-344
872,-344
873,-345
874,-345
875,-345
876,-346
877,-346
878,-347
879,-347
880,-347
881,-348
882,-348
883,-349
884,-349
885,-350
886,-350
887,-350
888,-351
889,-351
890,-352
891,-352
892,-352
893,-353
894,-353
895,-354
896,-354
897,-354
898,-355
899,-355
900,-356
901,-356
902,-357
903,-357
904,-357
905,-358
906,-358
907,-359
908,-359
909,-359
910,-360
911,-360
912,-361
913,-361
914,-361
915,-362
916,-362
917,-363
918,-363
919,-364
920,-364
921,-364
922,-365
923,-365
924,-366
925,-366
926,-366
927,-367
928,-367
929,-368
930,-368
931,-368
932,-369
933,-369
934,-370
935,-370
936,-371
937,-371
938,-371
939,-372
940,-372
941,-373
942,-373
943,-373
944,-374
945,-374
946,-375
947,-375
948,-375
949,-376
950,-376
951,-377
952,-377
953,-378
954,-378
955,-378
956,-379
957,-379
958,-380
959,-380
960,-380
961,-381
962,-381
963,-382
964,-382
965,-382
966,-383
967,-383
968,-384
969,-384
970,-385
971,-385
972,-385
973,-386
974,-386
975,-387
976,-387
977,-387
978,-388
979,-388
980,-389
981,-389
982,-390
983,-390
984,-390
985,-391
986,-391
987,-392
988,-392
989,-392
990,-393
991,-393
992,-394
993,-394
994,-394
995,-395
996,-395
997,-396
998,-396
999,-397
1000,-397
1001,-397
1002,-398
1003,-398
1004,-399
1005,-399
1006,-399
1007,-400
1008,-400
1009,-401
1010,-401
1011,-401
1012,-402
1013,-402
1014,-403
1015,-403
1016,-404
1017,-404
1018,-404
1019,-405
1020,-405
1021,-406
1022,-406
1023,-406
1024,-407
1025,-407
1026,-408
1027,-408
1028,-408
1029,-409
1030,-409
1031,-410
1032,-410
1033,-411
1034,-411
1035,-411
1036,-412
1037,-412
1038,-413
1039,-413
