1527,-76
1526,-76
1525,-75
1524,-74
1523,-74
1522,-73
1521,-73
1520,-72
1519,-71
1518,-71
1517,-70
1516,-69
1515,-69
1514,-68
1513,-67
1512,-67
1511,-66
1510,-66
1509,-65
1508,-64
1507,-64
1506,-63
1505,-62
1504,-62
1503,-61
1502,-60
1501,-60
1500,-59
1499,-59
1498,-58
1497,-57
1496,-57
1495,-56
1494,-55
1493,-55
1492,-54
1491,-53
1490,-53
1489,-52
1488,-52
1487,-51
1486,-50
1485,-50
1484,-49
1483,-48
1482,-48
1481,-47
1480,-46
1479,-46
1478,-45
1477,-45
1476,-44
1475,-43
1474,-43
1473,-42
1472,-41
1471,-41
1470,-40
1469,-39
1468,-39
1467,-38
1466,-38
1465,-37
1464,-36
1463,-36
1462,-35
1461,-34
1460,-34
1459,-33
1458,-32
1457,-32
1456,-31
1455,-31
1454,-30
1453,-29
1452,-29
1451,-28
1450,-27
1449,-27
1448,-26
1447,-25
1446,-25
1445,-24
1444,-24
1443,-23
1442,-22
1441,-22
1440,-21
1439,-20
1438,-20
1437,-19
1436,-18
1435,-18
1434,-17
1433,-17
1432,-16
1431,-15
1430,-15
1429,-14
1428,-13
1427,-13
1426,-12
1425,-11
1424,-11
1423,-10
1422,-10
1421,-9
1420,-8
1419,-8
1418,-7
1417,-6
1416,-6
1415,-5
1414,-4
1413,-4
1412,-3
1411,-3
1410,-2
1409,-1
1408,-1
1407,0
1406,1
1405,1
1404,2
1403,3
1402,3
1401,4
1400,4
1399,5
1398,6
1397,6
1396,7
1395,8
1394,8
1393,9
1392,10
1391,10
1390,11
1389,12
1388,12
1387,13
1386,13
1385,14
1384,15
1383,15
1382,16
1381,17
1380,17
1379,18
1378,19
1377,19
1376,20
1375,20
1374,21
1373,22
1372,22
1371,23
1370,24
1369,24
1368,25
1367,26
1366,26
1365,27
1364,27
1363,28
1362,29
1361,29
1360,30
1359,31
1358,31
1357,32
1356,33
1355,33
1354,34
1353,34
1352,35
1351,36
1350,36
1349,37
1348,38
1347,38
1346,39
1345,40
1344,40
1343,41
1342,41
1341,42
1340,43
1339,43
1338,44
1337,45
1336,45
1335,46
1334,47
1333,47
1332,48
1331,48
1330,49
1329,50
1328,50
1327,51
1326,52
1325,52
1324,53
1323,54
1322,54
1321,55
1320,55
1319,56
1318,57
1317,57
1316,58
1315,59
1314,59
1313,60
1312,61
1311,61
1310,62
1309,62
1308,63
1307,64
1306,64
1305,65
1304,66
1303,66
1302,67
1301,68
1300,68
1299,69
1298,69
1297,70
1296,71
1295,71
1294,72
1293,73
1292,73
1291,74
1290,75
1289,75
1288,76
1287,76
1286,77
1285,78
1284,78
1283,79
1282,80
1281,80
1280,81
1279,82
1278,82
1277,83
1276,83
1275,84
1274,85
1273,85
1272,86
1271,87
1270,87
1269,88
1268,89
1267,89
1266,90
1265,90
1264,91
1263,92
1262,92
1261,93
1260,94
1259,94
1258,95
1257,96
1256,96
1255,97
1254,97
1253,98
1252,99
1251,99
1250,100
1249,100
1248,101
1247,101
1246,101
1245,101
1244,102
1243,102
1243,103
1244,104
1244,105
1244,104
1243,103
1243,102
1242,101
1242,100
1242,101
1243,102
1243,103
1243,102
1242,101
1242,100
1241,99
1241,98
1241,99
1242,100
1242,101
1242,100
1241,99
1241,98
1240,97
1240,96
1240,97
1241,98
1241,99
1241,98
1240,97
1240,96
1239,95
1239,94
1239,95
1240,96
1240,97
1240,96
1239,95
1239,94
1238,93
1238,92
1238,93
1239,94
1239,95
1239,94
1238,93
1238,92
1237,91
1237,90
1237,91
1238,92
1238,93
1238,92
1237,91
1237,90
1236,89
1236,88
1236,89
1237,90
1237,91
1237,90
1236,89
1236,88
1235,87
1235,86
1235,87
1236,88
1236,89
1235,89
1234,89
1233,90
1232,90
1231,90
1231,91
1232,92
1232,93
1231,93
1230,93
1229,94
1228,94
1227,94
1226,95
1225,96
1224,96
1223,97
1222,98
1221,99
1220,99
1219,100
1218,101
1217,102
1216,102
1215,103
1214,104
1213,105
1212,105
1211,106
1210,107
1209,108
1208,108
1207,109
1206,110
1205,110
1204,111
1203,111
1202,112
1201,112
1200,113
1199,113
1198,114
1197,114
1196,115
1195,115
1194,116
1193,116
1192,117
1191,117
1190,118
1189,118
1188,119
1187,119
1186,120
1185,120
1184,121
1183,121
1182,122
1181,122
1180,123
1179,123
1178,124
1177,124
1176,125
1175,125
1174,126
1173,126
1172,127
1171,127
1170,128
1169,128
1168,129
1167,129
1166,130
1165,130
1164,131
1163,131
1162,132
1161,132
1160,133
1159,133
1158,134
1157,134
1156,135
1155,135
1154,136
1153,136
1152,137
1151,137
1150,138
1149,138
1148,139
1147,139
1146,140
1145,140
1144,141
1143,141
1142,142
1141,142
1140,143
1139,143
1138,144
1137,144
1136,145
1135,145
1134,146
1133,146
1132,147
1131,147
1130,148
1129,148
1128,149
1127,149
1126,150
1125,150
1124,151
1123,151
1122,152
1121,152
1120,153
1119,153
1118,154
1117,154
1116,155
1115,155
1114,156
1113,156
1112,157
1111,157
1110,158
1109,158
1108,159
1107,159
1106,160
1105,160
1104,161
1103,161
1102,162
1101,162
1100,163
1099,163
1098,164
1097,164
1096,165
1095,165
1094,166
1093,166
1092,167
1091,167
1090,168
1089,168
1088,169
1087,169
1086,170
1085,170
1084,171
1083,171
1082,172
1081,172
1080,173
1079,173
1078,174
1077,174
1076,175
1075,175
1074,176
1073,176
1072,177
1071,177
1070,178
1069,178
1068,179
1067,179
1066,180
1065,180
1064,181
1063,181
1062,182
1061,182
1060,183
1059,183
1058,184
1057,184
1056,185
1055,185
1054,186
1053,186
1052,187
1051,187
1050,188
1049,188
1048,189
1047,189
1046,190
1045,190
1044,191
1043,191
1042,192
1041,192
1040,193
1039,193
1038,194
1037,194
1036,195
1035,195
1034,196
1033,196
1032,197
1031,197
1030,198
1029,198
1028,199
1027,199
1026,200
1025,200
1024,201
1023,201
1022,201
1021,201
1020,202
1019,202
1018,203
1017,203
1016,203
1015,203
1014,204
1013,204
1012,204
1011,204
1010,204
1009,204
1008,205
1007,205
1006,205
1005,205
1004,206
1003,206
1002,206
1001,206
1000,207
999,207
998,207
997,207
996,207
995,207
994,208
993,208
992,208
991,208
990,208
989,208
988,209
987,209
986,209
985,209
984,209
983,209
982,209
981,209
980,210
979,210
978,210
977,210
976,210
975,210
974,210
973,210
972,210
971,210
970,211
969,211
968,211
967,211
966,211
965,211
964,211
963,212
962,212
961,212
960,213
959,214
958,214
957,214
956,214
955,215
954,215
953,215
952,215
951,216
950,216
949,216
948,216
947,217
946,217
945,217
944,217
943,217
942,218
941,218
940,218
939,218
938,218
937,219
936,219
935,219
934,219
933,219
932,219
931,219
930,219
929,220
928,220
927,220
926,220
925,220
924,220
923,220
922,220
921,220
920,220
919,220
918,221
917,221
916,221
915,221
914,221
913,221
912,221
911,221
910,221
909,221
908,222
907,222
906,222
905,222
904,222
903,223
902,223
901,223
900,223
899,223
898,223
897,223
896,223
895,223
894,223
893,224
892,224
891,224
890,224
889,224
888,224
887,224
886,224
885,224
884,225
883,225
882,225
881,225
880,225
879,225
878,225
877,225
876,225
875,225
874,226
873,226
872,226
871,226
870,226
869,226
868,226
867,226
866,226
865,226
864,226
863,227
862,227
861,227
860,227
859,227
858,227
857,227
856,227
855,227
854,227
853,227
852,227
851,227
850,227
849,227
848,227
847,227
846,227
845,227
844,227
843,227
842,227
841,227
840,227
839,227
838,227
837,227
836,227
835,227
834,227
833,227
832,227
831,227
830,227
829,227
828,227
827,227
826,227
825,227
824,227
823,227
822,227
821,227
820,227
819,227
818,227
817,227
816,227
815,227
814,227
813,227
812,227
811,227
810,227
809,227
808,227
807,227
806,227
805,227
804,227
803,227
802,227
801,227
800,227
799,227
798,227
797,227
796,227
795,227
794,227
793,227
792,227
791,227
790,227
789,227
788,227
787,227
786,227
785,227
784,227
783,227
782,227
781,227
780,227
779,227
778,227
777,227
776,227
775,227
774,227
773,227
772,227
771,227
770,227
769,227
768,227
767,227
766,227
765,227
764,227
763,227
762,227
761,227
760,227
759,227
758,227
757,227
756,227
755,227
754,227
753,227
752,227
751,227
750,227
749,227
